"","date","text","month"
"4937","2020-03-29","If it’s true, companies trying to benefit from #COVID19 crisis must be prosecuted for criminal business practices and banned from any business once this is over. #coronavirus https://t.co/MWkRPgznvn","March"
"4938","2020-03-29","The staffer at the exit makes sure every mask and all gloves are discarded at the exit. This will decrease germs brought in to the stores and germs leaving the stores. 
#Coronavirus #MyTwoCents #ThankYouHeroes 
2/2","March"
"4939","2020-03-29","#Covid_19 is a Knicks fan? https://t.co/7NWUsn6o2l","March"
"4940","2020-03-29","@BPCLimited d) All of the above 

#Coronavirus 
#StayHomeStaySafe 
#Covid19 #Precautions 
Tag- @cuteushakumari @rajeshsapra @handsomeraaj @mintoosapra @ramsapra54","March"
"4941","2020-03-29","STAY SAFE #lockdown #goodvibes #retweet #repost #sharethelove We will #rise above #covid19 #covid_19 #covid #coronaviruspandemic #jobopening  #jobvacancies #abuja. #application #jobs #vacancies #jobshiring… https://t.co/L6YPBbu9Hb","March"
"4942","2020-03-29","आने वाला कल उसका होगा जो प्रगति व प्रकृति में संतुलन रखेगा व मानवीय होगा। आज हम प्रगतिशील सही लेकिन हमारे सिद्धांत उपनिषदवादी हैं, उपनिवेशवादी नहीं, पर प्रकृति से खिलवाड़ हमने भी खूब किये हैं 🇫🇷🇷🇺🇺🇸🇩🇪🇮🇳🇬🇧🇨🇳

#WhenCoronaVirusIsOver #coronavirus","March"
"4943","2020-03-29","#Surfer at LA’s Manhattan Beach (El Porto break) was issued $1,000 citation for violating beach closure order, disrespecting lifeguard. 

Best part is that he describes himself as a social distancing expert 😂 #COVID19  #rekt

https://t.co/7cAuIyzYjn","March"
"4944","2020-03-29","Let the #coronavirus not dampen spirit of learning. KgGuruji Academy has announced 2nd Virtual learning Program on Case Method. To join future programs, register using following link. https://t.co/XiRyfHuWKa  @TheCaseCentre @IveyPublishing #WorldCaseTeachingDay @tttrainers https://t.co/VPXp1RYGFr","March"
"4945","2020-03-29","@IvankaTrump @WhiteHouse @CDCgov @Apple Your father is a monster.  You know it, you just haven’t said it yet. It’s coming. 
#TrumpLiesAmericansDie #Covid_19","March"
"4946","2020-03-29","Italiano de 101 años es dado de alta por #coronavirus. https://t.co/ZBHtOAZutL","March"
"4947","2020-03-29","My heart goes out to all the lonely truckers working far from their loved ones to keep our nation stocked, especially my darling India whom I miss deeply and worry for her health during these terrifying times, shes without a doubt the most badass person I've ever met.
#COVID19","March"
"4948","2020-03-29","Suben a 81 los casos de #coronavirus en Bolivia, se registra uno en Pando. https://t.co/s1oqU0tqK1","March"
"4949","2020-03-29","I feel @CMOTamilNadu can appoint district wise officers in-charge to assess #COVID19 and co-ordinate the situation.  

IAS officers on special duty in each district can oversee #COVID19 relief work @Vijayabaskarofl @DrBeelaIAS @RAKRI1 @GSBediIAS","March"
"4950","2020-03-29","Βέβαια το πρόβλημα δεν είναι τα 36 νέα κρούσματα, αλλά το πόσοι άλλοι έχουν τον #Covid_19 χωρίς να έχουν παρουσιάσει ακόμη συμπτωματολογία. https://t.co/SOnyOisZ7v","March"
"4951","2020-03-29","@Windemere22 @JoyceWhiteVance @AudreyGarden #flu vaccine less than 50% effective in preventing the flu ... not sure it could have been a reliable measure in guessing how many would not be heading for a #Covid_19 test if they took a flu #vaccine","March"
"4952","2020-03-29","@WolfgangFeist @the_iPHA @naphnetwork Thx @WolfgangFeist. As you’ve shown, shift happens when many contribute. #coronavirus has shown more than ever how we are globally connected &amp; why collaborating on a global scale is not only important, but imperative. Thx again for keeping the longer term, big picture in focus.","March"
"4953","2020-03-29","#Covid_19 #StayAtHomeSa #COVID19 #CoronaUpdate #SaturdayThoughts #IndiaFightsCornona #lockdown #SaturdayMotivation #PMReliefFund #YouthWithYouEP06 #CoronaLockdown #Day3 @Anbuhelan1986 @EngineerKpn @Imtweetygoose @LINGAKUMAR1710 @naveenrajini @Manikandanchi11 @DiscipleOfStar https://t.co/LD9Nk0eyeP","March"
"4954","2020-03-29","@leezeldin PLEASE PASS AN AMENDMENT, IT'S TIME TO MAKE HISTORY &amp; IMPEACH THE WORST SPEAKER EVER, @SpeakerPelosi HAS WORKED AGAINST @POTUS @VP &amp; @GOP FROM DAY 1 &amp; HER POOR LEADERSHIP has infected too many just like #COVID19 that she was late to the table to help with!","March"
"4955","2020-03-29","Mitsubishi Motors coloca no ar #desacelere: Movimento é abraçado por embaixadores da marca e entrega conteúdo de lifestyle para os amantes de 4x4. https://t.co/fje9oNRY2E #Coronavírus #Covid19 #MitsubishiMotors https://t.co/nkhuRjZCt3","March"
"4956","2020-03-29","Karl Haeusgen @VDMAonline : Wir bauen momentan noch. Aber jeder Betrieb, der schließt, kann dafür sorgen, dass wir schließen müssen. #Covid_19 #Wirtschaft #Coronakrise #Exitstrategie #illner","March"
"4957","2020-03-29","Por primera vez en la historia, la solución está al alcance de todos nosotros.

Haz tu parte: Quédate en casa.

""#AEZFS #PREVENCIÓN #COVID19 #SANTIAGO #QUÉDATEENCASA #TODOSUNIDOS #JUNTOSVENCEREMOS https://t.co/p3C7cWnqaV","March"
"4958","2020-03-29","The cracks are forming. #Covid_19 #twilightoftherepublic https://t.co/U63MvaUj4F","March"
"4959","2020-03-29","@DrKumarVishwas @PMOIndia @narendramodi @MoHFW_INDIA @drharshvardhan Thank you sir on behalf of everyone citizen of India. We all have to work with #NationFirst theory to Win the #BattleAgainstCorona #COVID2019india #Covid_19 in the toughest time of the nation. #PMCARES","March"
"4960","2020-03-29","#COVID19 To all hospital management
Firing your personnel for communicating the reality of the issues you have in your institutions is immoral and it should be criminal; DO NOT HIDE under patient privacy rules because this DOES NOT SAVE your patients not now not ever!","March"
"4961","2020-03-29","#Covid_19 https://t.co/LBm9GF3dou","March"
"4962","2020-03-29","Veo a los políticos latinoamericanos aprovechando la crisis del #coronavirus para crear discursos con palabras muy bonitas llenas de populismo. Antes de compartir estos videos indague un poco. Ver para creer.","March"
"4963","2020-03-29","#CoronaVirus https://t.co/T5TCTrPGjP","March"
"4964","2020-03-29","My friends rising to the occasion for @MGHToronto 1000 mask challenge #1000masks #COVID19 #covid19Canada #PPE https://t.co/E5vyWB2ayw","March"
"4965","2020-03-29","The production line in Yanqing District of Beijing can produce 500 masks in one min! An ultra-high-speed mask production line has been launched in Beijing to bolster the fight against the novel #coronavirus outbreak. (XINHUA) https://t.co/5xJiXJyGoA","March"
"4966","2020-03-29","Gracias gracias a  #cristovamusic!!!! Allá dónde estés!!! 
Toda va a ir bien! 👍🏻
#COVID19 #EnCuarentena #StayHome #musicaviral https://t.co/jHUlZMSKQd","March"
"4967","2020-03-29","« Everybody Strike a Pause »
#HoracioArruda #HoracioVoguing #coronavirus #Covid_19 https://t.co/j9VbNvVu85","March"
"4968","2020-03-29","U.S. May Reach 200,000 Deaths; Italy’s Toll Slows: Virus Update

#Covid_19  https://t.co/o9L2nOrci4","March"
"4969","2020-03-29","#coronavirus This grave crisis has once again shown that no matter what...""some"" will always put their #personal or #political or #economical ambitions ahead..
No wonder that #humanity is under threat.","March"
"4970","2020-03-29","Trebuie spus: în lupta cu epidemia #Covid_19 România NU respectă recomandarea OMS: Testați, testați, testați. De ce, și cine e de vină?
#COVID2019 #COVID19 #coronavirus #statiacasa","March"
"4971","2020-03-29","@VanClasher Hahaha Amina my lady you’ve said it well. These folks are the primary #coronavirus vectors. They love to spread it!","March"
"4972","2020-03-29","#Greece: Government announces extension of widespread shop closures until April 11 as part of measures to fight spread of #coronavirus. 

#Covid_19 #lockdown","March"
"4973","2020-03-29","Wir sind auch in der Corona-Krise immer für Euch da, wenn ihr uns braucht!

#FreiwilligeFeuerwehr | Im #Einsatz für #Geseke | #FürMichFürAlle | Im #Kampf gegen #COVID19 #GemeinsamStark https://t.co/BrUfUgmxvb","March"
"4974","2020-03-29","@MandrakeDwiz Excellent question. The homeless generally aren't getting tested, and it's estimated that about 1,000 homeless people in Toronto could have #COVID19. I'm safe because I've barely left my cozy apartment in two weeks, but the homeless are exposed and in danger.","March"
"4975","2020-03-29","This is a time of change and possibility. Do not let your being fall into chaos and despair! Stay grounded with spiritual practices https://t.co/TxZh9iEGC4 #NithyanandaFastingforGlobalHealing #Covid_19 #coronavirus #coronavirusUSA https://t.co/BTOCdkwyar","March"
"4976","2020-03-29","İtalyan modaevi Bottega Veneta, yaratıcı yetenekleri Residency adlı sanal programında ağırlıyor.
#CoronaVirus #BottegaVeneta #BottegaResidency https://t.co/zyPCe6KiUj","March"
"4977","2020-03-29","I've completed week 1 of the @FutureLearn course 'COVID-19'! https://t.co/vHBGnf1omJ #COVID19","March"
"4978","2020-03-29","#SriLanka to get Essential drugs from #India through G2G amid #Coronavirus lock down  #lka 
https://t.co/rmUgosE1xs","March"
"4979","2020-03-29","#COVID19 is getting scarier. So many big people are testing positive. 🤔","March"
"4980","2020-03-29","We will be live @1pm today. Pull up and click the link in our bio. Start your day with our Quarantingz playlist as well. #bklyn #blackpodcasts #blackpod #dopeblackpods #edutainment  #impeachment #coronavirus #covıd19 #CoronavirusOutbreak #quarantineandchill #quarantine #pandemic","March"
"4981","2020-03-29","Trying to catch the sun between the clouds #COVID19 #IsolationLife https://t.co/rB9iRJaLoj","March"
"4982","2020-03-29","@marcorubio While @marcorubio playing politics... Pathetic Florida Governor answering simple questions #coronavirus  SAD! https://t.co/U7oSxjKDNx","March"
"4983","2020-03-29","Every time I talk with people it seems they have a new haircut LOL #COVID19 making us get creative with it 💇🏼‍♂️","March"
"4984","2020-03-29","#CoronaVirus
True And False https://t.co/jK5Lmp9G9c","March"
"4985","2020-03-29","There is a crucial difference between:

(A) “not accelerating as much as yesterday,""

(B) “no longer accelerating,""

and

(C) “slowing down.""

Regarding #COVID19, in the US, we are seeing (A) - please don't confuse this for B or C. Keep working to #FlattenTheCurve!","March"
"4986","2020-03-29","Crazy how a drug the president said was promising &amp; doctors around the world are claiming to have success with in treating this #CoronavirusPandemic was brutalized by the majority of the news, huh? Please don’t even BEGIN to think I’m Republican bc I’m not. Think for yourself!","March"
"4987","2020-03-29","Llevo 14 vídeos! Es un buen ejercicio hacer listado de cosas buenas que pasan cada día en el mundo -lejano y cercano- para no perder el foco: el mundo, a pesar de todo, no para. Y las cosas buenas siguen sucediendo.  Video completo en Instagram #covid19 #confinadoconfiando https://t.co/wcnsvWSjKt","March"
"4988","2020-03-29","🖋 Support Kate by signing “Why You Must Act Now” and I’ll deliver a copy to your officials too: https://t.co/oznS17Am8r

📨 Last delivered to @GovernorTomWolf, Representative DeLissio and Senator Hughes  #PApol #COVID19 https://t.co/D4FxytonzJ","March"
"4989","2020-03-29","Biden's lead evaporates in new poll that finds him weaker vs. Trump than Hillary Clinton was in 2016 https://t.co/GMIZyC8rxC #Coronavirus #2020election via @theblaze https://t.co/EHien331E7","March"
"4990","2020-03-29","Aiii bbbbb #COVID19 https://t.co/3GBFjCYwQ2","March"
"4991","2020-03-29","@benedictrogers #ChinaLiedPeopleDie is a real thing happening around the world. Don’t underestimate this #coronavirus #ChineseVirus19 , do better and pay attention on the protection matters","March"
"4992","2020-03-29","Un mundo sin gente: 23 fotos aéreas de ciudades casi vacías por la pandemia de coronavirus https://t.co/sQar5BtvhQ #coronavirus","March"
"4993","2020-03-29","CPU4コアを常時100%はさすがにちょっとなって思って、Mediumに変更した。 #foldinghome #covid_19","March"
"4994","2020-03-29","Why do we focus on reporting doom and gloom by showing the public a count on how HIGH #COVID19 cases are VS how many people have RECOVERED? Is this how you instill fear?","March"
"4995","2020-03-29",".@MattHancock Please add motor neurone disease #MND to the list of extremely vulnerable persons urgently. All people with #MND are at high risk from the #coronavirus and must be protected. #COVID19","March"
"4996","2020-03-29","Trump says $HUM &amp; $CI going to wave all costs.
Then he says copays in particular. 
""They should be getting a lot of credit for that.""
""They haven't asked for reimbursement.""
#COVID19","March"
"4997","2020-03-29","#Coronavirus El Gobierno endurece el confinamiento. Solo se permitirá la movilidad de los sectores esenciales 
https://t.co/A6LNI7hwlH","March"
"4998","2020-03-29","Eight new cases of #COVID19 have been reported in Nigeria; 2 in FCT, 4 in Oyo, 1 in Kaduna and 1 in Osun State 

As at 10:40 pm 28th March there are 97 confirmed cases of #COVID19 reported in Nigeria with 1 death. https://t.co/eW9oqzoHNL","March"
"4999","2020-03-29","#CoronavirusInIndia #ALERT: Six deaths, 106 positive cases reported in last 24 hours from six states. Health Ministry trying to identify #COVID19 'hot spots'.
https://t.co/e6FiWpUr6A","March"
"5000","2020-03-29","🇮🇹 coronavirus : içinde Italie 26 Mart'ta analiz edilen 6.801 ölümden% 1.2'si 50 yaşın altındaydı (84 kişi). Bu 84 kişiden 17'si 40 yaşın altındaydı (14 erkek ve 3 kadın). (Sağlık Yüksek Enstitüsü) #Covid_19 https://t.co/ZL5ahJKdBY","March"
"5001","2020-03-29","#Covid_19 
#COVID19 https://t.co/1V5cp33iYX","March"
"5002","2020-03-29","France - Covid-19 : Manu Dibango inhumé
LIRE PLUS : https://t.co/iMTOTb5qtP

#manudibango
#Cameroun
#COVID19fr
#Coronavirsfrance 
#coronavirus
#COVID19
#Covid19Cmr
#OMS 
#Sarthe","March"
"5003","2020-03-29","#COVID19 #MCO : Many benefits from daily 1GB free data https://t.co/dhBgWvyjLV","March"
"5004","2020-03-29","Just a thought: With the dire need for more hospital beds and supplies, why have we not seen any actual video coverage of hospitals flooded with patients being treated or tested?

#QAnon #MSMIsTheEnemyOfThePeople #coronavirus #TestingForCovid19 #testingkits #VentilatorShortage","March"
